EBNO,Mod,RateRS,RateConv,BerEst
-3.2,MSK,[223 255],'1/2',0
-3.1,MSK,[223 255],'1/2',0.378082959641256
-3,MSK,[223 255],'1/2',0
-2.9,MSK,[223 255],'1/2',0.381165919282511
-2.8,MSK,[223 255],'1/2',0
-2.7,MSK,[223 255],'1/2',0.362107623318386
-2.6,MSK,[223 255],'1/2',0
-2.5,MSK,[223 255],'1/2',0.349495515695067
-2.4,MSK,[223 255],'1/2',0
-2.3,MSK,[223 255],'1/2',0.311939461883408
-2.2,MSK,[223 255],'1/2',0
-2.1,MSK,[223 255],'1/2',0.254110612855007
-2,MSK,[223 255],'1/2',0
-1.9,MSK,[223 255],'1/2',0.232997010463378
-1.8,MSK,[223 255],'1/2',0
-1.7,MSK,[223 255],'1/2',0.256539611360239
-1.6,MSK,[223 255],'1/2',0
-1.5,MSK,[223 255],'1/2',0.178110986547085
-1.4,MSK,[223 255],'1/2',0
-1.3,MSK,[223 255],'1/2',0.18820067264574
-1.2,MSK,[223 255],'1/2',0
-1.1,MSK,[223 255],'1/2',0.128811659192825
-1,MSK,[223 255],'1/2',0
-0.9,MSK,[223 255],'1/2',0.11872197309417
-0.799999999999999,MSK,[223 255],'1/2',0
-0.699999999999999,MSK,[223 255],'1/2',0.0868834080717489
-0.6,MSK,[223 255],'1/2',0
-0.5,MSK,[223 255],'1/2',0.058127802690583
-0.399999999999999,MSK,[223 255],'1/2',0
-0.299999999999999,MSK,[223 255],'1/2',0.0468696102104174
-0.199999999999999,MSK,[223 255],'1/2',0
-0.0999999999999996,MSK,[223 255],'1/2',0.0363649103139013
0,MSK,[223 255],'1/2',0
0.100000000000001,MSK,[223 255],'1/2',0.0259066094755313
0.200000000000001,MSK,[223 255],'1/2',0
0.300000000000001,MSK,[223 255],'1/2',0.00872231281424106
0.4,MSK,[223 255],'1/2',0
0.5,MSK,[223 255],'1/2',0.0046603416966238
0.600000000000001,MSK,[223 255],'1/2',0
0.700000000000001,MSK,[223 255],'1/2',0.00109005408550988
0.800000000000001,MSK,[223 255],'1/2',0
0.9,MSK,[223 255],'1/2',0.000249768483828451
1,MSK,[223 255],'1/2',0
1.1,MSK,[223 255],'1/2',3.54938014347553e-05
1.2,MSK,[223 255],'1/2',0
1.3,MSK,[223 255],'1/2',4.8099838384543e-06
1.4,MSK,[223 255],'1/2',0
1.5,MSK,[223 255],'1/2',5.09998286405758e-07
1.6,MSK,[223 255],'1/2',0
1.7,MSK,[223 255],'1/2',0
1.8,MSK,[223 255],'1/2',0
1.9,MSK,[223 255],'1/2',0
2,MSK,[223 255],'1/2',0
2.1,MSK,[223 255],'1/2',0
2.2,MSK,[223 255],'1/2',0
2.3,MSK,[223 255],'1/2',0
2.4,MSK,[223 255],'1/2',0
2.5,MSK,[223 255],'1/2',0
2.6,MSK,[223 255],'1/2',0
2.7,MSK,[223 255],'1/2',0
2.8,MSK,[223 255],'1/2',0
2.9,MSK,[223 255],'1/2',0
3,MSK,[223 255],'1/2',0
3.1,MSK,[223 255],'1/2',0
3.2,MSK,[223 255],'1/2',0
3.3,MSK,[223 255],'1/2',0
3.4,MSK,[223 255],'1/2',0
3.5,MSK,[223 255],'1/2',0
3.6,MSK,[223 255],'1/2',0
3.7,MSK,[223 255],'1/2',0
3.8,MSK,[223 255],'1/2',0
3.9,MSK,[223 255],'1/2',0
4,MSK,[223 255],'1/2',0
4.1,MSK,[223 255],'1/2',0
4.2,MSK,[223 255],'1/2',0
4.3,MSK,[223 255],'1/2',0
4.4,MSK,[223 255],'1/2',0
4.5,MSK,[223 255],'1/2',0
4.6,MSK,[223 255],'1/2',0
4.7,MSK,[223 255],'1/2',0
4.8,MSK,[223 255],'1/2',0
4.9,MSK,[223 255],'1/2',0
5,MSK,[223 255],'1/2',0
5.1,MSK,[223 255],'1/2',0
5.2,MSK,[223 255],'1/2',0
5.3,MSK,[223 255],'1/2',0
5.4,MSK,[223 255],'1/2',0
5.5,MSK,[223 255],'1/2',0
5.6,MSK,[223 255],'1/2',0
5.7,MSK,[223 255],'1/2',0
5.8,MSK,[223 255],'1/2',0
5.9,MSK,[223 255],'1/2',0
6,MSK,[223 255],'1/2',0
6.1,MSK,[223 255],'1/2',0
6.2,MSK,[223 255],'1/2',0
6.3,MSK,[223 255],'1/2',0
6.4,MSK,[223 255],'1/2',0
6.5,MSK,[223 255],'1/2',0
6.6,MSK,[223 255],'1/2',0
6.7,MSK,[223 255],'1/2',0
6.8,MSK,[223 255],'1/2',0
6.9,MSK,[223 255],'1/2',0
7,MSK,[223 255],'1/2',0
7.1,MSK,[223 255],'1/2',0
7.2,MSK,[223 255],'1/2',0
7.3,MSK,[223 255],'1/2',0
7.4,MSK,[223 255],'1/2',0
7.5,MSK,[223 255],'1/2',0
7.6,MSK,[223 255],'1/2',0
7.7,MSK,[223 255],'1/2',0
7.8,MSK,[223 255],'1/2',0
7.9,MSK,[223 255],'1/2',0
8,MSK,[223 255],'1/2',0
8.1,MSK,[223 255],'1/2',0
8.2,MSK,[223 255],'1/2',0
8.3,MSK,[223 255],'1/2',0
8.4,MSK,[223 255],'1/2',0
8.5,MSK,[223 255],'1/2',0
8.6,MSK,[223 255],'1/2',0
8.7,MSK,[223 255],'1/2',0
8.8,MSK,[223 255],'1/2',0
8.9,MSK,[223 255],'1/2',0
9,MSK,[223 255],'1/2',0
9.1,MSK,[223 255],'1/2',0
9.2,MSK,[223 255],'1/2',0
9.3,MSK,[223 255],'1/2',0
9.4,MSK,[223 255],'1/2',0
9.5,MSK,[223 255],'1/2',0
9.6,MSK,[223 255],'1/2',0
9.7,MSK,[223 255],'1/2',0
9.8,MSK,[223 255],'1/2',0
9.9,MSK,[223 255],'1/2',0
10,MSK,[223 255],'1/2',0
10.1,MSK,[223 255],'1/2',0
10.2,MSK,[223 255],'1/2',0
10.3,MSK,[223 255],'1/2',0
10.4,MSK,[223 255],'1/2',0
10.5,MSK,[223 255],'1/2',0
10.6,MSK,[223 255],'1/2',0
10.7,MSK,[223 255],'1/2',0
10.8,MSK,[223 255],'1/2',0
10.9,MSK,[223 255],'1/2',0
11,MSK,[223 255],'1/2',0
11.1,MSK,[223 255],'1/2',0
11.2,MSK,[223 255],'1/2',0
11.3,MSK,[223 255],'1/2',0
11.4,MSK,[223 255],'1/2',0
11.5,MSK,[223 255],'1/2',0
11.6,MSK,[223 255],'1/2',0
11.7,MSK,[223 255],'1/2',0
11.8,MSK,[223 255],'1/2',0
11.9,MSK,[223 255],'1/2',0
12,MSK,[223 255],'1/2',0
12.1,MSK,[223 255],'1/2',0
12.2,MSK,[223 255],'1/2',0
12.3,MSK,[223 255],'1/2',0
12.4,MSK,[223 255],'1/2',0
12.5,MSK,[223 255],'1/2',0
12.6,MSK,[223 255],'1/2',0
12.7,MSK,[223 255],'1/2',0
12.8,MSK,[223 255],'1/2',0
12.9,MSK,[223 255],'1/2',0
13,MSK,[223 255],'1/2',0
13.1,MSK,[223 255],'1/2',0
13.2,MSK,[223 255],'1/2',0
13.3,MSK,[223 255],'1/2',0
13.4,MSK,[223 255],'1/2',0
13.5,MSK,[223 255],'1/2',0
13.6,MSK,[223 255],'1/2',0
13.7,MSK,[223 255],'1/2',0
13.8,MSK,[223 255],'1/2',0
13.9,MSK,[223 255],'1/2',0
14,MSK,[223 255],'1/2',0
14.1,MSK,[223 255],'1/2',0
14.2,MSK,[223 255],'1/2',0
14.3,MSK,[223 255],'1/2',0
14.4,MSK,[223 255],'1/2',0
14.5,MSK,[223 255],'1/2',0
14.6,MSK,[223 255],'1/2',0
14.7,MSK,[223 255],'1/2',0
14.8,MSK,[223 255],'1/2',0
14.9,MSK,[223 255],'1/2',0
15,MSK,[223 255],'1/2',0
15.1,MSK,[223 255],'1/2',0
15.2,MSK,[223 255],'1/2',0
15.3,MSK,[223 255],'1/2',0
15.4,MSK,[223 255],'1/2',0
15.5,MSK,[223 255],'1/2',0
15.6,MSK,[223 255],'1/2',0
15.7,MSK,[223 255],'1/2',0
15.8,MSK,[223 255],'1/2',0
15.9,MSK,[223 255],'1/2',0
16,MSK,[223 255],'1/2',0
16.1,MSK,[223 255],'1/2',0
16.2,MSK,[223 255],'1/2',0
16.3,MSK,[223 255],'1/2',0
16.4,MSK,[223 255],'1/2',0
16.5,MSK,[223 255],'1/2',0
16.6,MSK,[223 255],'1/2',0
16.7,MSK,[223 255],'1/2',0
16.8,MSK,[223 255],'1/2',0
16.9,MSK,[223 255],'1/2',0
17,MSK,[223 255],'1/2',0
17.1,MSK,[223 255],'1/2',0
17.2,MSK,[223 255],'1/2',0
17.3,MSK,[223 255],'1/2',0
17.4,MSK,[223 255],'1/2',0
17.5,MSK,[223 255],'1/2',0
17.6,MSK,[223 255],'1/2',0
17.7,MSK,[223 255],'1/2',0
17.8,MSK,[223 255],'1/2',0
17.9,MSK,[223 255],'1/2',0
18,MSK,[223 255],'1/2',0
18.1,MSK,[223 255],'1/2',0
18.2,MSK,[223 255],'1/2',0
18.3,MSK,[223 255],'1/2',0
18.4,MSK,[223 255],'1/2',0
18.5,MSK,[223 255],'1/2',0
18.6,MSK,[223 255],'1/2',0
18.7,MSK,[223 255],'1/2',0
18.8,MSK,[223 255],'1/2',0
18.9,MSK,[223 255],'1/2',0
19,MSK,[223 255],'1/2',0
19.1,MSK,[223 255],'1/2',0
19.2,MSK,[223 255],'1/2',0
19.3,MSK,[223 255],'1/2',0
19.4,MSK,[223 255],'1/2',0
19.5,MSK,[223 255],'1/2',0
19.6,MSK,[223 255],'1/2',0
19.7,MSK,[223 255],'1/2',0
19.8,MSK,[223 255],'1/2',0
19.9,MSK,[223 255],'1/2',0
20,MSK,[223 255],'1/2',0
-10,MSK,[223 255],'2/3',0
-9.9,MSK,[223 255],'2/3',0.500840807174888
-9.8,MSK,[223 255],'2/3',0
-9.7,MSK,[223 255],'2/3',0.504484304932735
-9.6,MSK,[223 255],'2/3',0
-9.5,MSK,[223 255],'2/3',0.508127802690583
-9.4,MSK,[223 255],'2/3',0
-9.3,MSK,[223 255],'2/3',0.487107623318386
-9.2,MSK,[223 255],'2/3',0
-9.1,MSK,[223 255],'2/3',0.494955156950673
-9,MSK,[223 255],'2/3',0
-8.9,MSK,[223 255],'2/3',0.488789237668161
-8.8,MSK,[223 255],'2/3',0
-8.7,MSK,[223 255],'2/3',0.504764573991031
-8.6,MSK,[223 255],'2/3',0
-8.5,MSK,[223 255],'2/3',0.513452914798206
-8.4,MSK,[223 255],'2/3',0
-8.3,MSK,[223 255],'2/3',0.48542600896861
-8.2,MSK,[223 255],'2/3',0
-8.1,MSK,[223 255],'2/3',0.490751121076233
-8,MSK,[223 255],'2/3',0
-7.9,MSK,[223 255],'2/3',0.495235426008969
-7.8,MSK,[223 255],'2/3',0
-7.7,MSK,[223 255],'2/3',0.50140134529148
-7.6,MSK,[223 255],'2/3',0
-7.5,MSK,[223 255],'2/3',0.50140134529148
-7.4,MSK,[223 255],'2/3',0
-7.3,MSK,[223 255],'2/3',0.51177130044843
-7.2,MSK,[223 255],'2/3',0
-7.1,MSK,[223 255],'2/3',0.488508968609865
-7,MSK,[223 255],'2/3',0
-6.9,MSK,[223 255],'2/3',0.513733183856502
-6.8,MSK,[223 255],'2/3',0
-6.7,MSK,[223 255],'2/3',0.506726457399103
-6.6,MSK,[223 255],'2/3',0
-6.5,MSK,[223 255],'2/3',0.491591928251121
-6.4,MSK,[223 255],'2/3',0
-6.3,MSK,[223 255],'2/3',0.494955156950673
-6.2,MSK,[223 255],'2/3',0
-6.1,MSK,[223 255],'2/3',0.491311659192825
-6,MSK,[223 255],'2/3',0
-5.9,MSK,[223 255],'2/3',0.50420403587444
-5.8,MSK,[223 255],'2/3',0
-5.7,MSK,[223 255],'2/3',0.506726457399103
-5.6,MSK,[223 255],'2/3',0
-5.5,MSK,[223 255],'2/3',0.496076233183857
-5.4,MSK,[223 255],'2/3',0
-5.3,MSK,[223 255],'2/3',0.499439461883408
-5.2,MSK,[223 255],'2/3',0
-5.1,MSK,[223 255],'2/3',0.474495515695067
-5,MSK,[223 255],'2/3',0
-4.9,MSK,[223 255],'2/3',0.496356502242152
-4.8,MSK,[223 255],'2/3',0
-4.7,MSK,[223 255],'2/3',0.490751121076233
-4.6,MSK,[223 255],'2/3',0
-4.5,MSK,[223 255],'2/3',0.46804932735426
-4.4,MSK,[223 255],'2/3',0
-4.3,MSK,[223 255],'2/3',0.488508968609865
-4.2,MSK,[223 255],'2/3',0
-4.1,MSK,[223 255],'2/3',0.478699551569507
-4,MSK,[223 255],'2/3',0
-3.9,MSK,[223 255],'2/3',0.477858744394619
-3.8,MSK,[223 255],'2/3',0
-3.7,MSK,[223 255],'2/3',0.497757847533632
-3.6,MSK,[223 255],'2/3',0
-3.5,MSK,[223 255],'2/3',0.467769058295964
-3.4,MSK,[223 255],'2/3',0
-3.3,MSK,[223 255],'2/3',0.465526905829596
-3.2,MSK,[223 255],'2/3',0
-3.1,MSK,[223 255],'2/3',0.485706278026906
-3,MSK,[223 255],'2/3',0
-2.9,MSK,[223 255],'2/3',0.460762331838565
-2.8,MSK,[223 255],'2/3',0
-2.7,MSK,[223 255],'2/3',0.452914798206278
-2.6,MSK,[223 255],'2/3',0
-2.5,MSK,[223 255],'2/3',0.423206278026906
-2.4,MSK,[223 255],'2/3',0
-2.3,MSK,[223 255],'2/3',0.454035874439462
-2.2,MSK,[223 255],'2/3',0
-2.1,MSK,[223 255],'2/3',0.403307174887892
-2,MSK,[223 255],'2/3',0
-1.9,MSK,[223 255],'2/3',0.430213004484305
-1.8,MSK,[223 255],'2/3',0
-1.7,MSK,[223 255],'2/3',0.40414798206278
-1.6,MSK,[223 255],'2/3',0
-1.5,MSK,[223 255],'2/3',0.382847533632287
-1.4,MSK,[223 255],'2/3',0
-1.3,MSK,[223 255],'2/3',0.367993273542601
-1.2,MSK,[223 255],'2/3',0
-1.1,MSK,[223 255],'2/3',0.389293721973094
-1,MSK,[223 255],'2/3',0
-0.9,MSK,[223 255],'2/3',0.353139013452915
-0.799999999999999,MSK,[223 255],'2/3',0
-0.699999999999999,MSK,[223 255],'2/3',0.292600896860987
-0.6,MSK,[223 255],'2/3',0
-0.5,MSK,[223 255],'2/3',0.289517937219731
-0.399999999999999,MSK,[223 255],'2/3',0
-0.299999999999999,MSK,[223 255],'2/3',0.294282511210762
-0.199999999999999,MSK,[223 255],'2/3',0
-0.0999999999999996,MSK,[223 255],'2/3',0.272982062780269
0,MSK,[223 255],'2/3',0
0.100000000000001,MSK,[223 255],'2/3',0.226083707025411
0.200000000000001,MSK,[223 255],'2/3',0
0.300000000000001,MSK,[223 255],'2/3',0.212257100149477
0.4,MSK,[223 255],'2/3',0
0.5,MSK,[223 255],'2/3',0.15484865470852
0.600000000000001,MSK,[223 255],'2/3',0
0.700000000000001,MSK,[223 255],'2/3',0.147841928251121
0.800000000000001,MSK,[223 255],'2/3',0
0.9,MSK,[223 255],'2/3',0.128587443946188
1,MSK,[223 255],'2/3',0
1.1,MSK,[223 255],'2/3',0.0989349775784753
1.2,MSK,[223 255],'2/3',0
1.3,MSK,[223 255],'2/3',0.0654583956153463
1.4,MSK,[223 255],'2/3',0
1.5,MSK,[223 255],'2/3',0.0630293971101146
1.6,MSK,[223 255],'2/3',0
1.7,MSK,[223 255],'2/3',0.0515185487158581
1.8,MSK,[223 255],'2/3',0
1.9,MSK,[223 255],'2/3',0.0378550074738416
2,MSK,[223 255],'2/3',0
2.1,MSK,[223 255],'2/3',0.0152254272209429
2.2,MSK,[223 255],'2/3',0
2.3,MSK,[223 255],'2/3',0.00893411521214212
2.4,MSK,[223 255],'2/3',0
2.5,MSK,[223 255],'2/3',0.00380575879159783
2.6,MSK,[223 255],'2/3',0
2.7,MSK,[223 255],'2/3',0.000873376667900879
2.8,MSK,[223 255],'2/3',0
2.9,MSK,[223 255],'2/3',0.000186786286373134
3,MSK,[223 255],'2/3',0
3.1,MSK,[223 255],'2/3',6.67214920787624e-05
3.2,MSK,[223 255],'2/3',0
3.3,MSK,[223 255],'2/3',6.24997900007056e-06
3.4,MSK,[223 255],'2/3',0
3.5,MSK,[223 255],'2/3',4.89998353605532e-07
3.6,MSK,[223 255],'2/3',0
3.7,MSK,[223 255],'2/3',0
3.8,MSK,[223 255],'2/3',0
3.9,MSK,[223 255],'2/3',0
4,MSK,[223 255],'2/3',0
4.1,MSK,[223 255],'2/3',0
4.2,MSK,[223 255],'2/3',0
4.3,MSK,[223 255],'2/3',0
4.4,MSK,[223 255],'2/3',0
4.5,MSK,[223 255],'2/3',0
4.6,MSK,[223 255],'2/3',0
4.7,MSK,[223 255],'2/3',0
4.8,MSK,[223 255],'2/3',0
4.9,MSK,[223 255],'2/3',0
5,MSK,[223 255],'2/3',0
5.1,MSK,[223 255],'2/3',0
5.2,MSK,[223 255],'2/3',0
5.3,MSK,[223 255],'2/3',0
5.4,MSK,[223 255],'2/3',0
5.5,MSK,[223 255],'2/3',0
5.6,MSK,[223 255],'2/3',0
5.7,MSK,[223 255],'2/3',0
5.8,MSK,[223 255],'2/3',0
5.9,MSK,[223 255],'2/3',0
6,MSK,[223 255],'2/3',0
6.1,MSK,[223 255],'2/3',0
6.2,MSK,[223 255],'2/3',0
6.3,MSK,[223 255],'2/3',0
6.4,MSK,[223 255],'2/3',0
6.5,MSK,[223 255],'2/3',0
6.6,MSK,[223 255],'2/3',0
6.7,MSK,[223 255],'2/3',0
6.8,MSK,[223 255],'2/3',0
6.9,MSK,[223 255],'2/3',0
7,MSK,[223 255],'2/3',0
7.1,MSK,[223 255],'2/3',0
7.2,MSK,[223 255],'2/3',0
7.3,MSK,[223 255],'2/3',0
7.4,MSK,[223 255],'2/3',0
7.5,MSK,[223 255],'2/3',0
7.6,MSK,[223 255],'2/3',0
7.7,MSK,[223 255],'2/3',0
7.8,MSK,[223 255],'2/3',0
7.9,MSK,[223 255],'2/3',0
8,MSK,[223 255],'2/3',0
8.1,MSK,[223 255],'2/3',0
8.2,MSK,[223 255],'2/3',0
8.3,MSK,[223 255],'2/3',0
8.4,MSK,[223 255],'2/3',0
8.5,MSK,[223 255],'2/3',0
8.6,MSK,[223 255],'2/3',0
8.7,MSK,[223 255],'2/3',0
8.8,MSK,[223 255],'2/3',0
8.9,MSK,[223 255],'2/3',0
9,MSK,[223 255],'2/3',0
9.1,MSK,[223 255],'2/3',0
9.2,MSK,[223 255],'2/3',0
9.3,MSK,[223 255],'2/3',0
9.4,MSK,[223 255],'2/3',0
9.5,MSK,[223 255],'2/3',0
9.6,MSK,[223 255],'2/3',0
9.7,MSK,[223 255],'2/3',0
9.8,MSK,[223 255],'2/3',0
9.9,MSK,[223 255],'2/3',0
10,MSK,[223 255],'2/3',0
10.1,MSK,[223 255],'2/3',0
10.2,MSK,[223 255],'2/3',0
10.3,MSK,[223 255],'2/3',0
10.4,MSK,[223 255],'2/3',0
10.5,MSK,[223 255],'2/3',0
10.6,MSK,[223 255],'2/3',0
10.7,MSK,[223 255],'2/3',0
10.8,MSK,[223 255],'2/3',0
10.9,MSK,[223 255],'2/3',0
11,MSK,[223 255],'2/3',0
11.1,MSK,[223 255],'2/3',0
11.2,MSK,[223 255],'2/3',0
11.3,MSK,[223 255],'2/3',0
11.4,MSK,[223 255],'2/3',0
11.5,MSK,[223 255],'2/3',0
11.6,MSK,[223 255],'2/3',0
11.7,MSK,[223 255],'2/3',0
11.8,MSK,[223 255],'2/3',0
11.9,MSK,[223 255],'2/3',0
12,MSK,[223 255],'2/3',0
12.1,MSK,[223 255],'2/3',0
12.2,MSK,[223 255],'2/3',0
12.3,MSK,[223 255],'2/3',0
12.4,MSK,[223 255],'2/3',0
12.5,MSK,[223 255],'2/3',0
12.6,MSK,[223 255],'2/3',0
12.7,MSK,[223 255],'2/3',0
12.8,MSK,[223 255],'2/3',0
12.9,MSK,[223 255],'2/3',0
13,MSK,[223 255],'2/3',0
13.1,MSK,[223 255],'2/3',0
13.2,MSK,[223 255],'2/3',0
13.3,MSK,[223 255],'2/3',0
13.4,MSK,[223 255],'2/3',0
13.5,MSK,[223 255],'2/3',0
13.6,MSK,[223 255],'2/3',0
13.7,MSK,[223 255],'2/3',0
13.8,MSK,[223 255],'2/3',0
13.9,MSK,[223 255],'2/3',0
14,MSK,[223 255],'2/3',0
14.1,MSK,[223 255],'2/3',0
14.2,MSK,[223 255],'2/3',0
14.3,MSK,[223 255],'2/3',0
14.4,MSK,[223 255],'2/3',0
14.5,MSK,[223 255],'2/3',0
14.6,MSK,[223 255],'2/3',0
14.7,MSK,[223 255],'2/3',0
14.8,MSK,[223 255],'2/3',0
14.9,MSK,[223 255],'2/3',0
15,MSK,[223 255],'2/3',0
15.1,MSK,[223 255],'2/3',0
15.2,MSK,[223 255],'2/3',0
15.3,MSK,[223 255],'2/3',0
15.4,MSK,[223 255],'2/3',0
15.5,MSK,[223 255],'2/3',0
15.6,MSK,[223 255],'2/3',0
15.7,MSK,[223 255],'2/3',0
15.8,MSK,[223 255],'2/3',0
15.9,MSK,[223 255],'2/3',0
16,MSK,[223 255],'2/3',0
16.1,MSK,[223 255],'2/3',0
16.2,MSK,[223 255],'2/3',0
16.3,MSK,[223 255],'2/3',0
16.4,MSK,[223 255],'2/3',0
16.5,MSK,[223 255],'2/3',0
16.6,MSK,[223 255],'2/3',0
16.7,MSK,[223 255],'2/3',0
16.8,MSK,[223 255],'2/3',0
16.9,MSK,[223 255],'2/3',0
17,MSK,[223 255],'2/3',0
17.1,MSK,[223 255],'2/3',0
17.2,MSK,[223 255],'2/3',0
17.3,MSK,[223 255],'2/3',0
17.4,MSK,[223 255],'2/3',0
17.5,MSK,[223 255],'2/3',0
17.6,MSK,[223 255],'2/3',0
17.7,MSK,[223 255],'2/3',0
17.8,MSK,[223 255],'2/3',0
17.9,MSK,[223 255],'2/3',0
18,MSK,[223 255],'2/3',0
18.1,MSK,[223 255],'2/3',0
18.2,MSK,[223 255],'2/3',0
18.3,MSK,[223 255],'2/3',0
18.4,MSK,[223 255],'2/3',0
18.5,MSK,[223 255],'2/3',0
18.6,MSK,[223 255],'2/3',0
18.7,MSK,[223 255],'2/3',0
18.8,MSK,[223 255],'2/3',0
18.9,MSK,[223 255],'2/3',0
19,MSK,[223 255],'2/3',0
19.1,MSK,[223 255],'2/3',0
19.2,MSK,[223 255],'2/3',0
19.3,MSK,[223 255],'2/3',0
19.4,MSK,[223 255],'2/3',0
19.5,MSK,[223 255],'2/3',0
19.6,MSK,[223 255],'2/3',0
19.7,MSK,[223 255],'2/3',0
19.8,MSK,[223 255],'2/3',0
19.9,MSK,[223 255],'2/3',0
20,MSK,[223 255],'2/3',0
-10,MSK,[223 255],'3/4',0
-9.9,MSK,[223 255],'3/4',0.506726457399103
-9.8,MSK,[223 255],'3/4',0
-9.7,MSK,[223 255],'3/4',0.492713004484305
-9.6,MSK,[223 255],'3/4',0
-9.5,MSK,[223 255],'3/4',0.500280269058296
-9.4,MSK,[223 255],'3/4',0
-9.3,MSK,[223 255],'3/4',0.494955156950673
-9.2,MSK,[223 255],'3/4',0
-9.1,MSK,[223 255],'3/4',0.51317264573991
-9,MSK,[223 255],'3/4',0
-8.9,MSK,[223 255],'3/4',0.490190582959641
-8.8,MSK,[223 255],'3/4',0
-8.7,MSK,[223 255],'3/4',0.506446188340807
-8.6,MSK,[223 255],'3/4',0
-8.5,MSK,[223 255],'3/4',0.510369955156951
-8.4,MSK,[223 255],'3/4',0
-8.3,MSK,[223 255],'3/4',0.501121076233184
-8.2,MSK,[223 255],'3/4',0
-8.1,MSK,[223 255],'3/4',0.508968609865471
-8,MSK,[223 255],'3/4',0
-7.9,MSK,[223 255],'3/4',0.503363228699552
-7.8,MSK,[223 255],'3/4',0
-7.7,MSK,[223 255],'3/4',0.487668161434978
-7.6,MSK,[223 255],'3/4',0
-7.5,MSK,[223 255],'3/4',0.498038116591928
-7.4,MSK,[223 255],'3/4',0
-7.3,MSK,[223 255],'3/4',0.501681614349776
-7.2,MSK,[223 255],'3/4',0
-7.1,MSK,[223 255],'3/4',0.51177130044843
-7,MSK,[223 255],'3/4',0
-6.9,MSK,[223 255],'3/4',0.487668161434978
-6.8,MSK,[223 255],'3/4',0
-6.7,MSK,[223 255],'3/4',0.50140134529148
-6.6,MSK,[223 255],'3/4',0
-6.5,MSK,[223 255],'3/4',0.501681614349776
-6.4,MSK,[223 255],'3/4',0
-6.3,MSK,[223 255],'3/4',0.501681614349776
-6.2,MSK,[223 255],'3/4',0
